chap_global,book_num,chapter_num,character,word,count_norm
27,2,7,roku,compassion,0.0
27,2,7,roku,conflict_doubt,0.0
27,2,7,roku,duty_honor,0.0
27,2,7,roku,identity,0.0
27,2,7,roku,justice,0.0
27,2,7,sokka,compassion,0.0
27,2,7,sokka,conflict_doubt,0.0
27,2,7,sokka,duty_honor,0.0
27,2,7,sokka,identity,0.0
27,2,7,sokka,justice,0.0
27,2,7,suki,compassion,0.0
27,2,7,suki,conflict_doubt,0.0
27,2,7,suki,duty_honor,0.0
27,2,7,suki,identity,0.0
27,2,7,suki,justice,0.0
27,2,7,toph,compassion,0.0
27,2,7,toph,conflict_doubt,0.0
27,2,7,toph,duty_honor,0.0
27,2,7,toph,identity,0.0
27,2,7,toph,justice,0.0
27,2,7,zhao,compassion,0.0
27,2,7,zhao,conflict_doubt,0.0
27,2,7,zhao,duty_honor,0.0
27,2,7,zhao,identity,0.0
27,2,7,zhao,justice,0.0
27,2,7,zuko,compassion,5.617977528089887
27,2,7,zuko,conflict_doubt,22.47191011235955
27,2,7,zuko,duty_honor,0.0
27,2,7,zuko,identity,11.235955056179774
27,2,7,zuko,justice,5.617977528089887
28,2,8,aang,compassion,9.868421052631579
28,2,8,aang,conflict_doubt,23.02631578947368
28,2,8,aang,duty_honor,0.0
28,2,8,aang,identity,3.289473684210526
28,2,8,aang,justice,16.44736842105263
28,2,8,azula,compassion,16.666666666666668
28,2,8,azula,conflict_doubt,0.0
28,2,8,azula,duty_honor,16.666666666666668
28,2,8,azula,identity,8.333333333333334
28,2,8,azula,justice,0.0
28,2,8,iroh,compassion,6.7114093959731544
28,2,8,iroh,conflict_doubt,0.0
28,2,8,iroh,duty_honor,0.0
28,2,8,iroh,identity,13.422818791946309
28,2,8,iroh,justice,13.422818791946309
28,2,8,jet,compassion,0.0
28,2,8,jet,conflict_doubt,0.0
28,2,8,jet,duty_honor,0.0
28,2,8,jet,identity,0.0
28,2,8,jet,justice,0.0
28,2,8,katara,compassion,9.280742459396752
28,2,8,katara,conflict_doubt,11.600928074245939
28,2,8,katara,duty_honor,0.0
28,2,8,katara,identity,0.0
28,2,8,katara,justice,2.320185614849188
28,2,8,roku,compassion,0.0
28,2,8,roku,conflict_doubt,0.0
28,2,8,roku,duty_honor,0.0
28,2,8,roku,identity,0.0
28,2,8,roku,justice,0.0
28,2,8,sokka,compassion,0.0
28,2,8,sokka,conflict_doubt,10.033444816053512
28,2,8,sokka,duty_honor,0.0
28,2,8,sokka,identity,0.0
28,2,8,sokka,justice,3.3444816053511706
28,2,8,suki,compassion,0.0
28,2,8,suki,conflict_doubt,0.0
28,2,8,suki,duty_honor,0.0
28,2,8,suki,identity,0.0
28,2,8,suki,justice,0.0
28,2,8,toph,compassion,16.867469879518072
28,2,8,toph,conflict_doubt,7.228915662650603
28,2,8,toph,duty_honor,0.0
28,2,8,toph,identity,7.228915662650603
28,2,8,toph,justice,0.0
28,2,8,zhao,compassion,0.0
28,2,8,zhao,conflict_doubt,0.0
28,2,8,zhao,duty_honor,0.0
28,2,8,zhao,identity,0.0
28,2,8,zhao,justice,0.0
28,2,8,zuko,compassion,0.0
28,2,8,zuko,conflict_doubt,0.0
28,2,8,zuko,duty_honor,0.0
28,2,8,zuko,identity,0.0
28,2,8,zuko,justice,0.0
29,2,9,aang,compassion,9.09090909090909
29,2,9,aang,conflict_doubt,34.090909090909086
29,2,9,aang,duty_honor,0.0
29,2,9,aang,identity,0.0
29,2,9,aang,justice,4.545454545454545
29,2,9,azula,compassion,0.0
29,2,9,azula,conflict_doubt,0.0
29,2,9,azula,duty_honor,0.0
29,2,9,azula,identity,0.0
29,2,9,azula,justice,0.0
29,2,9,iroh,compassion,4.702194357366771
29,2,9,iroh,conflict_doubt,0.0
29,2,9,iroh,duty_honor,6.269592476489028
29,2,9,iroh,identity,7.836990595611285
29,2,9,iroh,justice,0.0
29,2,9,jet,compassion,0.0
29,2,9,jet,conflict_doubt,0.0
29,2,9,jet,duty_honor,0.0
29,2,9,jet,identity,0.0
29,2,9,jet,justice,0.0
29,2,9,katara,compassion,9.216589861751151
29,2,9,katara,conflict_doubt,9.216589861751151
29,2,9,katara,duty_honor,0.0
29,2,9,katara,identity,0.0
29,2,9,katara,justice,18.433179723502302
29,2,9,roku,compassion,0.0
29,2,9,roku,conflict_doubt,0.0
29,2,9,roku,duty_honor,0.0
29,2,9,roku,identity,0.0
29,2,9,roku,justice,0.0
29,2,9,sokka,compassion,5.333333333333333
29,2,9,sokka,conflict_doubt,5.333333333333333
29,2,9,sokka,duty_honor,0.0
29,2,9,sokka,identity,2.6666666666666665
29,2,9,sokka,justice,2.6666666666666665
29,2,9,suki,compassion,0.0
29,2,9,suki,conflict_doubt,0.0
29,2,9,suki,duty_honor,0.0
29,2,9,suki,identity,0.0
29,2,9,suki,justice,0.0
29,2,9,toph,compassion,4.587155963302752
29,2,9,toph,conflict_doubt,2.293577981651376
29,2,9,toph,duty_honor,0.0
29,2,9,toph,identity,2.293577981651376
29,2,9,toph,justice,2.293577981651376
29,2,9,zhao,compassion,0.0
29,2,9,zhao,conflict_doubt,0.0
29,2,9,zhao,duty_honor,0.0
29,2,9,zhao,identity,0.0
29,2,9,zhao,justice,0.0
29,2,9,zuko,compassion,13.215859030837004
29,2,9,zuko,conflict_doubt,13.215859030837004
29,2,9,zuko,duty_honor,4.405286343612335
29,2,9,zuko,identity,4.405286343612335
29,2,9,zuko,justice,0.0
30,2,10,aang,compassion,7.722007722007723
30,2,10,aang,conflict_doubt,11.583011583011583
30,2,10,aang,duty_honor,0.0
30,2,10,aang,identity,7.722007722007723
30,2,10,aang,justice,0.0
30,2,10,azula,compassion,0.0
30,2,10,azula,conflict_doubt,0.0
30,2,10,azula,duty_honor,0.0
30,2,10,azula,identity,0.0
30,2,10,azula,justice,0.0
30,2,10,iroh,compassion,0.0
30,2,10,iroh,conflict_doubt,0.0
30,2,10,iroh,duty_honor,0.0
30,2,10,iroh,identity,0.0
30,2,10,iroh,justice,0.0
30,2,10,jet,compassion,0.0
30,2,10,jet,conflict_doubt,0.0
30,2,10,jet,duty_honor,0.0
30,2,10,jet,identity,0.0
30,2,10,jet,justice,0.0
30,2,10,katara,compassion,5.291005291005291
30,2,10,katara,conflict_doubt,10.582010582010582
30,2,10,katara,duty_honor,0.0
30,2,10,katara,identity,0.0
30,2,10,katara,justice,15.873015873015872
30,2,10,roku,compassion,0.0
30,2,10,roku,conflict_doubt,0.0
30,2,10,roku,duty_honor,0.0
30,2,10,roku,identity,0.0
30,2,10,roku,justice,0.0
30,2,10,sokka,compassion,4.316546762589928
30,2,10,sokka,conflict_doubt,10.071942446043165
30,2,10,sokka,duty_honor,0.0
30,2,10,sokka,identity,1.4388489208633093
30,2,10,sokka,justice,4.316546762589928
30,2,10,suki,compassion,0.0
30,2,10,suki,conflict_doubt,0.0
30,2,10,suki,duty_honor,0.0
30,2,10,suki,identity,0.0
30,2,10,suki,justice,0.0
30,2,10,toph,compassion,4.761904761904763
30,2,10,toph,conflict_doubt,9.523809523809526
30,2,10,toph,duty_honor,0.0
30,2,10,toph,identity,0.0
30,2,10,toph,justice,4.761904761904763
30,2,10,zhao,compassion,0.0
30,2,10,zhao,conflict_doubt,0.0
30,2,10,zhao,duty_honor,0.0
30,2,10,zhao,identity,0.0
30,2,10,zhao,justice,0.0
30,2,10,zuko,compassion,0.0
30,2,10,zuko,conflict_doubt,0.0
30,2,10,zuko,duty_honor,0.0
30,2,10,zuko,identity,0.0
30,2,10,zuko,justice,0.0
31,2,11,aang,compassion,23.25581395348837
31,2,11,aang,conflict_doubt,11.627906976744185
31,2,11,aang,duty_honor,0.0
31,2,11,aang,identity,5.813953488372093
31,2,11,aang,justice,0.0
31,2,11,azula,compassion,0.0
31,2,11,azula,conflict_doubt,0.0
31,2,11,azula,duty_honor,0.0
31,2,11,azula,identity,0.0
31,2,11,azula,justice,0.0
31,2,11,iroh,compassion,14.634146341463415
31,2,11,iroh,conflict_doubt,0.0
31,2,11,iroh,duty_honor,0.0
31,2,11,iroh,identity,0.0
31,2,11,iroh,justice,9.75609756097561
31,2,11,jet,compassion,0.0
31,2,11,jet,conflict_doubt,0.0
31,2,11,jet,duty_honor,0.0
31,2,11,jet,identity,0.0
31,2,11,jet,justice,0.0
31,2,11,katara,compassion,13.513513513513514
31,2,11,katara,conflict_doubt,9.652509652509652
31,2,11,katara,duty_honor,0.0
31,2,11,katara,identity,0.0
31,2,11,katara,justice,5.7915057915057915
31,2,11,roku,compassion,0.0
31,2,11,roku,conflict_doubt,0.0
31,2,11,roku,duty_honor,0.0
31,2,11,roku,identity,0.0
31,2,11,roku,justice,0.0
31,2,11,sokka,compassion,15.748031496062993
31,2,11,sokka,conflict_doubt,7.874015748031496
31,2,11,sokka,duty_honor,0.0
31,2,11,sokka,identity,3.937007874015748
31,2,11,sokka,justice,11.811023622047244
31,2,11,suki,compassion,0.0
31,2,11,suki,conflict_doubt,0.0
31,2,11,suki,duty_honor,0.0
31,2,11,suki,identity,0.0
31,2,11,suki,justice,0.0
31,2,11,toph,compassion,9.70873786407767
31,2,11,toph,conflict_doubt,4.854368932038835
31,2,11,toph,duty_honor,0.0
31,2,11,toph,identity,4.854368932038835
31,2,11,toph,justice,0.0
31,2,11,zhao,compassion,0.0
31,2,11,zhao,conflict_doubt,0.0
31,2,11,zhao,duty_honor,0.0
31,2,11,zhao,identity,0.0
31,2,11,zhao,justice,0.0
31,2,11,zuko,compassion,26.08695652173913
31,2,11,zuko,conflict_doubt,17.391304347826086
31,2,11,zuko,duty_honor,0.0
31,2,11,zuko,identity,0.0
31,2,11,zuko,justice,0.0
32,2,12,aang,compassion,18.51851851851852
32,2,12,aang,conflict_doubt,12.345679012345679
32,2,12,aang,duty_honor,0.0
32,2,12,aang,identity,3.0864197530864197
32,2,12,aang,justice,3.0864197530864197
32,2,12,azula,compassion,0.0
32,2,12,azula,conflict_doubt,0.0
32,2,12,azula,duty_honor,0.0
32,2,12,azula,identity,0.0
32,2,12,azula,justice,0.0
32,2,12,iroh,compassion,23.809523809523807
32,2,12,iroh,conflict_doubt,0.0
32,2,12,iroh,duty_honor,0.0
32,2,12,iroh,identity,11.904761904761903
32,2,12,iroh,justice,0.0
32,2,12,jet,compassion,13.422818791946309
32,2,12,jet,conflict_doubt,6.7114093959731544
32,2,12,jet,duty_honor,0.0
32,2,12,jet,identity,6.7114093959731544
32,2,12,jet,justice,0.0
32,2,12,katara,compassion,35.15625
32,2,12,katara,conflict_doubt,11.71875
32,2,12,katara,duty_honor,0.0
32,2,12,katara,identity,3.90625
32,2,12,katara,justice,0.0
32,2,12,roku,compassion,0.0
32,2,12,roku,conflict_doubt,0.0
32,2,12,roku,duty_honor,0.0
32,2,12,roku,identity,0.0
32,2,12,roku,justice,0.0
32,2,12,sokka,compassion,11.037527593818986
32,2,12,sokka,conflict_doubt,11.037527593818986
32,2,12,sokka,duty_honor,0.0
32,2,12,sokka,identity,2.207505518763797
32,2,12,sokka,justice,8.830022075055188
32,2,12,suki,compassion,22.0125786163522
32,2,12,suki,conflict_doubt,3.1446540880503147
32,2,12,suki,duty_honor,0.0
32,2,12,suki,identity,3.1446540880503147
32,2,12,suki,justice,0.0
32,2,12,toph,compassion,27.027027027027028
32,2,12,toph,conflict_doubt,13.513513513513514
32,2,12,toph,duty_honor,0.0
32,2,12,toph,identity,6.756756756756757
32,2,12,toph,justice,0.0
32,2,12,zhao,compassion,0.0
32,2,12,zhao,conflict_doubt,0.0
32,2,12,zhao,duty_honor,0.0
32,2,12,zhao,identity,0.0
32,2,12,zhao,justice,0.0
32,2,12,zuko,compassion,0.0
32,2,12,zuko,conflict_doubt,0.0
32,2,12,zuko,duty_honor,0.0
32,2,12,zuko,identity,0.0
32,2,12,zuko,justice,0.0
33,2,13,aang,compassion,0.0
33,2,13,aang,conflict_doubt,12.345679012345679
33,2,13,aang,duty_honor,0.0
33,2,13,aang,identity,0.0
33,2,13,aang,justice,0.0
33,2,13,azula,compassion,0.0
33,2,13,azula,conflict_doubt,0.0
33,2,13,azula,duty_honor,0.0
33,2,13,azula,identity,0.0
33,2,13,azula,justice,0.0
33,2,13,iroh,compassion,0.0
33,2,13,iroh,conflict_doubt,0.0
33,2,13,iroh,duty_honor,0.0
33,2,13,iroh,identity,0.0
33,2,13,iroh,justice,0.0
33,2,13,jet,compassion,7.633587786259541
33,2,13,jet,conflict_doubt,0.0
33,2,13,jet,duty_honor,0.0
33,2,13,jet,identity,0.0
33,2,13,jet,justice,0.0
33,2,13,katara,compassion,5.1020408163265305
33,2,13,katara,conflict_doubt,5.1020408163265305
33,2,13,katara,duty_honor,0.0
33,2,13,katara,identity,0.0
33,2,13,katara,justice,0.0
33,2,13,roku,compassion,0.0
33,2,13,roku,conflict_doubt,0.0
33,2,13,roku,duty_honor,0.0
33,2,13,roku,identity,0.0
33,2,13,roku,justice,0.0
33,2,13,sokka,compassion,7.653061224489796
33,2,13,sokka,conflict_doubt,2.5510204081632653
33,2,13,sokka,duty_honor,0.0
33,2,13,sokka,identity,2.5510204081632653
33,2,13,sokka,justice,0.0
33,2,13,suki,compassion,0.0
33,2,13,suki,conflict_doubt,0.0
33,2,13,suki,duty_honor,0.0
33,2,13,suki,identity,0.0
33,2,13,suki,justice,0.0
33,2,13,toph,compassion,20.0
33,2,13,toph,conflict_doubt,20.0
33,2,13,toph,duty_honor,0.0
33,2,13,toph,identity,0.0
33,2,13,toph,justice,0.0
33,2,13,zhao,compassion,0.0
33,2,13,zhao,conflict_doubt,0.0
33,2,13,zhao,duty_honor,0.0
33,2,13,zhao,identity,0.0
33,2,13,zhao,justice,0.0
33,2,13,zuko,compassion,0.0
33,2,13,zuko,conflict_doubt,0.0
33,2,13,zuko,duty_honor,0.0
33,2,13,zuko,identity,0.0
33,2,13,zuko,justice,0.0
34,2,14,aang,compassion,5.208333333333333
34,2,14,aang,conflict_doubt,10.416666666666666
34,2,14,aang,duty_honor,0.0
34,2,14,aang,identity,0.0
34,2,14,aang,justice,0.0
34,2,14,azula,compassion,0.0
34,2,14,azula,conflict_doubt,0.0
34,2,14,azula,duty_honor,0.0
34,2,14,azula,identity,0.0
34,2,14,azula,justice,0.0
34,2,14,iroh,compassion,13.793103448275861
34,2,14,iroh,conflict_doubt,13.793103448275861
34,2,14,iroh,duty_honor,0.0
34,2,14,iroh,identity,0.0
34,2,14,iroh,justice,0.0
34,2,14,jet,compassion,26.515151515151516
34,2,14,jet,conflict_doubt,18.93939393939394
34,2,14,jet,duty_honor,0.0
34,2,14,jet,identity,3.787878787878788
34,2,14,jet,justice,7.575757575757576
34,2,14,katara,compassion,26.31578947368421
34,2,14,katara,conflict_doubt,13.157894736842104
34,2,14,katara,duty_honor,0.0
34,2,14,katara,identity,0.0
34,2,14,katara,justice,4.385964912280701
34,2,14,roku,compassion,0.0
34,2,14,roku,conflict_doubt,0.0
34,2,14,roku,duty_honor,0.0
34,2,14,roku,identity,0.0
34,2,14,roku,justice,0.0
34,2,14,sokka,compassion,0.0
34,2,14,sokka,conflict_doubt,7.772020725388601
34,2,14,sokka,duty_honor,0.0
34,2,14,sokka,identity,0.0
34,2,14,sokka,justice,2.5906735751295336
34,2,14,suki,compassion,0.0
34,2,14,suki,conflict_doubt,0.0
34,2,14,suki,duty_honor,0.0
34,2,14,suki,identity,0.0
34,2,14,suki,justice,0.0
34,2,14,toph,compassion,0.0
34,2,14,toph,conflict_doubt,5.154639175257732
34,2,14,toph,duty_honor,0.0
34,2,14,toph,identity,0.0
34,2,14,toph,justice,0.0
34,2,14,zhao,compassion,0.0
34,2,14,zhao,conflict_doubt,0.0
34,2,14,zhao,duty_honor,0.0
34,2,14,zhao,identity,0.0
34,2,14,zhao,justice,0.0
34,2,14,zuko,compassion,20.833333333333332
34,2,14,zuko,conflict_doubt,0.0
34,2,14,zuko,duty_honor,0.0
34,2,14,zuko,identity,0.0
34,2,14,zuko,justice,0.0
35,2,15,aang,compassion,0.0
35,2,15,aang,conflict_doubt,0.0
35,2,15,aang,duty_honor,0.0
35,2,15,aang,identity,0.0
35,2,15,aang,justice,20.0
35,2,15,azula,compassion,0.0
35,2,15,azula,conflict_doubt,0.0
35,2,15,azula,duty_honor,0.0
35,2,15,azula,identity,0.0
35,2,15,azula,justice,0.0
35,2,15,iroh,compassion,9.803921568627452
35,2,15,iroh,conflict_doubt,0.0
35,2,15,iroh,duty_honor,4.901960784313726
35,2,15,iroh,identity,0.0
35,2,15,iroh,justice,4.901960784313726
35,2,15,jet,compassion,0.0
35,2,15,jet,conflict_doubt,0.0
35,2,15,jet,duty_honor,0.0
35,2,15,jet,identity,0.0
35,2,15,jet,justice,0.0
35,2,15,katara,compassion,9.433962264150942
35,2,15,katara,conflict_doubt,0.0
35,2,15,katara,duty_honor,0.0
35,2,15,katara,identity,0.0
35,2,15,katara,justice,0.0
35,2,15,roku,compassion,0.0
35,2,15,roku,conflict_doubt,0.0
35,2,15,roku,duty_honor,0.0
35,2,15,roku,identity,0.0
35,2,15,roku,justice,0.0
35,2,15,sokka,compassion,10.989010989010989
35,2,15,sokka,conflict_doubt,0.0
35,2,15,sokka,duty_honor,0.0
35,2,15,sokka,identity,21.978021978021978
35,2,15,sokka,justice,21.978021978021978
35,2,15,suki,compassion,0.0
35,2,15,suki,conflict_doubt,0.0
35,2,15,suki,duty_honor,0.0
35,2,15,suki,identity,0.0
35,2,15,suki,justice,0.0
35,2,15,toph,compassion,7.518796992481203
35,2,15,toph,conflict_doubt,0.0
35,2,15,toph,duty_honor,0.0
35,2,15,toph,identity,37.59398496240601
35,2,15,toph,justice,0.0
35,2,15,zhao,compassion,0.0
35,2,15,zhao,conflict_doubt,0.0
35,2,15,zhao,duty_honor,0.0
35,2,15,zhao,identity,0.0
35,2,15,zhao,justice,0.0
35,2,15,zuko,compassion,0.0
35,2,15,zuko,conflict_doubt,0.0
35,2,15,zuko,duty_honor,0.0
35,2,15,zuko,identity,0.0
35,2,15,zuko,justice,0.0
36,2,16,aang,compassion,71.42857142857143
36,2,16,aang,conflict_doubt,0.0
36,2,16,aang,duty_honor,0.0
36,2,16,aang,identity,0.0
36,2,16,aang,justice,0.0
36,2,16,azula,compassion,17.857142857142858
36,2,16,azula,conflict_doubt,17.857142857142858
36,2,16,azula,duty_honor,0.0
36,2,16,azula,identity,0.0
36,2,16,azula,justice,0.0
36,2,16,iroh,compassion,0.0
36,2,16,iroh,conflict_doubt,0.0
36,2,16,iroh,duty_honor,0.0
36,2,16,iroh,identity,0.0
36,2,16,iroh,justice,0.0
36,2,16,jet,compassion,0.0
36,2,16,jet,conflict_doubt,0.0
36,2,16,jet,duty_honor,0.0
36,2,16,jet,identity,0.0
36,2,16,jet,justice,0.0
36,2,16,katara,compassion,0.0
36,2,16,katara,conflict_doubt,0.0
36,2,16,katara,duty_honor,0.0
36,2,16,katara,identity,0.0
36,2,16,katara,justice,0.0
36,2,16,roku,compassion,0.0
36,2,16,roku,conflict_doubt,0.0
36,2,16,roku,duty_honor,0.0
36,2,16,roku,identity,0.0
36,2,16,roku,justice,0.0
36,2,16,sokka,compassion,0.0
36,2,16,sokka,conflict_doubt,0.0
36,2,16,sokka,duty_honor,0.0
36,2,16,sokka,identity,0.0
36,2,16,sokka,justice,0.0
36,2,16,suki,compassion,34.013605442176875
36,2,16,suki,conflict_doubt,6.802721088435374
36,2,16,suki,duty_honor,6.802721088435374
36,2,16,suki,identity,0.0
36,2,16,suki,justice,0.0
36,2,16,toph,compassion,83.33333333333333
36,2,16,toph,conflict_doubt,0.0
36,2,16,toph,duty_honor,0.0
36,2,16,toph,identity,0.0
36,2,16,toph,justice,0.0
36,2,16,zhao,compassion,0.0
36,2,16,zhao,conflict_doubt,0.0
36,2,16,zhao,duty_honor,0.0
36,2,16,zhao,identity,0.0
36,2,16,zhao,justice,0.0
36,2,16,zuko,compassion,0.0
36,2,16,zuko,conflict_doubt,0.0
36,2,16,zuko,duty_honor,0.0
36,2,16,zuko,identity,0.0
36,2,16,zuko,justice,0.0
37,2,17,aang,compassion,15.56420233463035
37,2,17,aang,conflict_doubt,11.673151750972762
37,2,17,aang,duty_honor,0.0
37,2,17,aang,identity,0.0
37,2,17,aang,justice,3.8910505836575875
37,2,17,azula,compassion,0.0
37,2,17,azula,conflict_doubt,0.0
37,2,17,azula,duty_honor,0.0
37,2,17,azula,identity,0.0
37,2,17,azula,justice,0.0
37,2,17,iroh,compassion,0.0
37,2,17,iroh,conflict_doubt,3.4602076124567476
37,2,17,iroh,duty_honor,6.920415224913495
37,2,17,iroh,identity,3.4602076124567476
37,2,17,iroh,justice,6.920415224913495
37,2,17,jet,compassion,23.148148148148145
37,2,17,jet,conflict_doubt,18.51851851851852
37,2,17,jet,duty_honor,0.0
37,2,17,jet,identity,13.888888888888888
37,2,17,jet,justice,0.0
37,2,17,katara,compassion,18.09954751131222
37,2,17,katara,conflict_doubt,22.62443438914027
37,2,17,katara,duty_honor,0.0
37,2,17,katara,identity,0.0
37,2,17,katara,justice,13.574660633484163
37,2,17,roku,compassion,0.0
37,2,17,roku,conflict_doubt,0.0
37,2,17,roku,duty_honor,0.0
37,2,17,roku,identity,0.0
37,2,17,roku,justice,0.0
37,2,17,sokka,compassion,0.0
37,2,17,sokka,conflict_doubt,30.434782608695652
37,2,17,sokka,duty_honor,0.0
37,2,17,sokka,identity,0.0
37,2,17,sokka,justice,4.3478260869565215
37,2,17,suki,compassion,0.0
37,2,17,suki,conflict_doubt,0.0
37,2,17,suki,duty_honor,0.0
37,2,17,suki,identity,0.0
37,2,17,suki,justice,0.0
37,2,17,toph,compassion,0.0
37,2,17,toph,conflict_doubt,8.403361344537815
37,2,17,toph,duty_honor,0.0
37,2,17,toph,identity,0.0
37,2,17,toph,justice,8.403361344537815
37,2,17,zhao,compassion,0.0
37,2,17,zhao,conflict_doubt,0.0
37,2,17,zhao,duty_honor,0.0
37,2,17,zhao,identity,0.0
37,2,17,zhao,justice,0.0
37,2,17,zuko,compassion,0.0
37,2,17,zuko,conflict_doubt,0.0
37,2,17,zuko,duty_honor,18.34862385321101
37,2,17,zuko,identity,0.0
37,2,17,zuko,justice,0.0
38,2,18,aang,compassion,17.182130584192443
38,2,18,aang,conflict_doubt,3.4364261168384878
38,2,18,aang,duty_honor,0.0
38,2,18,aang,identity,0.0
38,2,18,aang,justice,6.8728522336769755
38,2,18,azula,compassion,0.0
38,2,18,azula,conflict_doubt,0.0
38,2,18,azula,duty_honor,0.0
38,2,18,azula,identity,0.0
38,2,18,azula,justice,0.0
38,2,18,iroh,compassion,8.130081300813009
38,2,18,iroh,conflict_doubt,16.260162601626018
38,2,18,iroh,duty_honor,0.0
38,2,18,iroh,identity,16.260162601626018
38,2,18,iroh,justice,8.130081300813009
38,2,18,jet,compassion,0.0
38,2,18,jet,conflict_doubt,0.0
38,2,18,jet,duty_honor,0.0
38,2,18,jet,identity,0.0
38,2,18,jet,justice,0.0
38,2,18,katara,compassion,18.656716417910445
38,2,18,katara,conflict_doubt,7.462686567164179
38,2,18,katara,duty_honor,0.0
38,2,18,katara,identity,7.462686567164179
38,2,18,katara,justice,3.7313432835820897
38,2,18,roku,compassion,0.0
38,2,18,roku,conflict_doubt,0.0
38,2,18,roku,duty_honor,0.0
38,2,18,roku,identity,0.0
38,2,18,roku,justice,0.0
38,2,18,sokka,compassion,10.79136690647482
38,2,18,sokka,conflict_doubt,5.39568345323741
38,2,18,sokka,duty_honor,0.0
38,2,18,sokka,identity,1.7985611510791368
38,2,18,sokka,justice,5.39568345323741
38,2,18,suki,compassion,0.0
38,2,18,suki,conflict_doubt,0.0
38,2,18,suki,duty_honor,0.0
38,2,18,suki,identity,0.0
38,2,18,suki,justice,0.0
38,2,18,toph,compassion,7.042253521126761
38,2,18,toph,conflict_doubt,21.12676056338028
38,2,18,toph,duty_honor,0.0
38,2,18,toph,identity,0.0
38,2,18,toph,justice,0.0
38,2,18,zhao,compassion,0.0
38,2,18,zhao,conflict_doubt,0.0
38,2,18,zhao,duty_honor,0.0
38,2,18,zhao,identity,0.0
38,2,18,zhao,justice,0.0
38,2,18,zuko,compassion,0.0
38,2,18,zuko,conflict_doubt,0.0
38,2,18,zuko,duty_honor,0.0
38,2,18,zuko,identity,71.42857142857143
38,2,18,zuko,justice,71.42857142857143
39,2,19,aang,compassion,3.9840637450199203
39,2,19,aang,conflict_doubt,15.936254980079681
39,2,19,aang,duty_honor,0.0
39,2,19,aang,identity,0.0
39,2,19,aang,justice,3.9840637450199203
39,2,19,azula,compassion,16.949152542372882
39,2,19,azula,conflict_doubt,11.299435028248588
39,2,19,azula,duty_honor,0.0
39,2,19,azula,identity,0.0
39,2,19,azula,justice,0.0
39,2,19,iroh,compassion,10.204081632653061
39,2,19,iroh,conflict_doubt,10.204081632653061
39,2,19,iroh,duty_honor,0.0
39,2,19,iroh,identity,10.204081632653061
39,2,19,iroh,justice,0.0
39,2,19,jet,compassion,0.0
39,2,19,jet,conflict_doubt,0.0
39,2,19,jet,duty_honor,0.0
39,2,19,jet,identity,0.0
39,2,19,jet,justice,0.0
39,2,19,katara,compassion,11.363636363636363
39,2,19,katara,conflict_doubt,0.0
39,2,19,katara,duty_honor,0.0
39,2,19,katara,identity,0.0
39,2,19,katara,justice,22.727272727272727
39,2,19,roku,compassion,0.0
39,2,19,roku,conflict_doubt,0.0
39,2,19,roku,duty_honor,0.0
39,2,19,roku,identity,0.0
39,2,19,roku,justice,0.0
39,2,19,sokka,compassion,0.0
39,2,19,sokka,conflict_doubt,40.54054054054054
39,2,19,sokka,duty_honor,0.0
39,2,19,sokka,identity,13.513513513513514
39,2,19,sokka,justice,0.0
39,2,19,suki,compassion,0.0
39,2,19,suki,conflict_doubt,0.0
39,2,19,suki,duty_honor,0.0
39,2,19,suki,identity,0.0
39,2,19,suki,justice,0.0
39,2,19,toph,compassion,0.0
39,2,19,toph,conflict_doubt,0.0
39,2,19,toph,duty_honor,0.0
39,2,19,toph,identity,16.666666666666668
39,2,19,toph,justice,0.0
39,2,19,zhao,compassion,0.0
39,2,19,zhao,conflict_doubt,0.0
39,2,19,zhao,duty_honor,0.0
39,2,19,zhao,identity,0.0
39,2,19,zhao,justice,0.0
39,2,19,zuko,compassion,0.0
39,2,19,zuko,conflict_doubt,0.0
39,2,19,zuko,duty_honor,0.0
39,2,19,zuko,identity,0.0
39,2,19,zuko,justice,13.157894736842104
40,2,20,aang,compassion,41.42011834319527
40,2,20,aang,conflict_doubt,23.668639053254438
40,2,20,aang,duty_honor,0.0
40,2,20,aang,identity,5.9171597633136095
40,2,20,aang,justice,5.9171597633136095
40,2,20,azula,compassion,4.866180048661801
40,2,20,azula,conflict_doubt,4.866180048661801
40,2,20,azula,duty_honor,7.299270072992701
40,2,20,azula,identity,7.299270072992701
40,2,20,azula,justice,2.4330900243309004
40,2,20,iroh,compassion,13.559322033898304
40,2,20,iroh,conflict_doubt,20.338983050847457
40,2,20,iroh,duty_honor,10.169491525423728
40,2,20,iroh,identity,6.779661016949152
40,2,20,iroh,justice,0.0
40,2,20,jet,compassion,0.0
40,2,20,jet,conflict_doubt,0.0
40,2,20,jet,duty_honor,0.0
40,2,20,jet,identity,0.0
40,2,20,jet,justice,0.0
40,2,20,katara,compassion,19.90049751243781
40,2,20,katara,conflict_doubt,9.950248756218905
40,2,20,katara,duty_honor,0.0
40,2,20,katara,identity,4.975124378109452
40,2,20,katara,justice,0.0
40,2,20,roku,compassion,0.0
40,2,20,roku,conflict_doubt,0.0
40,2,20,roku,duty_honor,0.0
40,2,20,roku,identity,0.0
40,2,20,roku,justice,0.0
40,2,20,sokka,compassion,0.0
40,2,20,sokka,conflict_doubt,6.622516556291391
40,2,20,sokka,duty_honor,0.0
